Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2017,2,28,12:40,UTC,1001.4,,87,-11.6,2.2
2017,2,28,12:50,UTC,1001.3,,87,-11.4,2.4
2017,2,28,13:00,UTC,1001.4,0,87,-11.3,1.9
2017,2,28,13:10,UTC,1001.2,,86,-11.2,1.9
2017,2,28,13:20,UTC,1001.3,,87,-11.2,2
2017,2,28,13:30,UTC,1001.3,,86,-11.2,1.6
2017,2,28,13:40,UTC,1001.3,,86,-11.3,1.3
2017,2,28,13:50,UTC,1001.3,,86,-11.5,1.5
2017,2,28,14:00,UTC,1001.3,0,86,-11.7,2
2017,2,28,14:10,UTC,1001.3,,87,-11.8,2
2017,2,28,14:20,UTC,1001.2,,87,-12,1.8
2017,2,28,14:30,UTC,1001.3,,87,-12.3,2
2017,2,28,14:40,UTC,1001.4,,87,-12.6,1.7
2017,2,28,14:50,UTC,1001.6,,87,-12.7,0.5
2017,2,28,15:00,UTC,1001.6,0,87,-12.9,1.4
2017,2,28,15:10,UTC,1001.6,,87,-13,1.3
2017,2,28,15:20,UTC,1001.7,,85,-13.3,0
2017,2,28,15:30,UTC,1001.9,,85,-13.6,0.6
2017,2,28,15:40,UTC,1002,,84,-14,0.8
2017,2,28,15:50,UTC,1002.2,,83,-14.5,1.3
2017,2,28,16:00,UTC,1002.3,0,82,-14.9,1.6
2017,2,28,16:10,UTC,1002.6,,83,-15.4,1.3
2017,2,28,16:20,UTC,1002.7,,83,-15.7,2.2
2017,2,28,16:30,UTC,1002.9,,83,-16.2,1.8
2017,2,28,16:40,UTC,1003,,83,-16.4,1.4
2017,2,28,16:50,UTC,1003,,83,-16.6,1.5
2017,2,28,17:00,UTC,1003.1,0,83,-17,2
2017,2,28,17:10,UTC,1003.2,,84,-17.1,0.8
2017,2,28,17:20,UTC,1003.2,,84,-17.2,1.1
2017,2,28,17:30,UTC,1003.2,,84,-17.4,1.6
2017,2,28,17:40,UTC,1003.1,,84,-17.5,1.3
2017,2,28,17:50,UTC,1003.1,,83,-17.7,0.9
2017,2,28,18:00,UTC,1003,0,82,-17.9,1.4
2017,2,28,18:10,UTC,1003,,82,-18.2,1.5
2017,2,28,18:20,UTC,1003.1,,82,-18.5,1.1
2017,2,28,18:30,UTC,1003.2,,83,-18.6,1.1
2017,2,28,18:40,UTC,1003,,81,-19,1.3
2017,2,28,18:50,UTC,1003,,81,-19.4,1.5
2017,2,28,19:00,UTC,1003.1,0,82,-19.6,1.9
2017,2,28,19:10,UTC,1003.2,,82,-19.8,1.9
2017,2,28,19:20,UTC,1003.2,,79,-20.3,1.8
2017,2,28,19:30,UTC,1003.3,,80,-20.4,1.5
2017,2,28,19:40,UTC,1003.4,,81,-20.6,0.9
2017,2,28,19:50,UTC,1003.5,,80,-20.8,0.9
2017,2,28,20:00,UTC,1003.8,0,77,-21.8,2.8
2017,2,28,20:10,UTC,1003.8,,79,-22.1,3.4
2017,2,28,20:20,UTC,1003.9,,82,-22,1.6
2017,2,28,20:30,UTC,1003.9,,82,-21.9,1.5
2017,2,28,20:40,UTC,1003.9,,83,-21.8,0.5
2017,2,28,20:50,UTC,1003.9,,82,-21.8,0.6
2017,2,28,21:00,UTC,1004,0,81,-22.1,0.6
2017,2,28,21:10,UTC,1003.9,,78,-22.5,1.8
2017,2,28,21:20,UTC,1003.9,,79,-22.8,1.5
2017,2,28,21:30,UTC,1003.7,,81,-22.7,0.6
2017,2,28,21:40,UTC,1003.7,,81,-22.6,1.2
2017,2,28,21:50,UTC,1003.8,,79,-23,1.1
2017,2,28,22:00,UTC,1003.8,0,78,-23.5,2.3
2017,2,28,22:10,UTC,1003.7,,80,-23.4,3.1
2017,2,28,22:20,UTC,1003.7,,80,-23.6,3.1
2017,2,28,22:30,UTC,1003.7,,80,-23.6,2.7
2017,2,28,22:40,UTC,1003.7,,81,-23.6,1.4
2017,2,28,22:50,UTC,1003.8,,81,-23.5,2.3
2017,2,28,23:00,UTC,1003.8,0,81,-23.3,2.2
2017,2,28,23:10,UTC,1003.9,,81,-23.3,1.9
2017,2,28,23:20,UTC,1004,,81,-23.2,2
2017,2,28,23:30,UTC,1003.9,,82,-23.1,1.8
2017,2,28,23:40,UTC,1003.9,,82,-23,1.1
2017,2,28,23:50,UTC,1003.8,,82,-22.9,1.1
2017,3,1,00:00,UTC,1003.8,0,82,-22.8,0.9
2017,3,1,00:10,UTC,1003.7,,81,-22.9,1.8
2017,3,1,00:20,UTC,1003.7,,81,-22.8,1.8
2017,3,1,00:30,UTC,1003.7,,81,-22.8,1.6
2017,3,1,00:40,UTC,1003.7,,82,-22.7,1.7
2017,3,1,00:50,UTC,1003.6,,82,-22.6,1.7
2017,3,1,01:00,UTC,1003.6,0,82,-22.6,2
2017,3,1,01:10,UTC,1003.6,,85,-22.6,2.3
2017,3,1,01:20,UTC,1003.6,,84,-22.6,1.9
2017,3,1,01:30,UTC,1003.5,,84,-22.5,1.3
2017,3,1,01:40,UTC,1003.4,,81,-22.7,0.8
2017,3,1,01:50,UTC,1003.5,,82,-22.8,1.1
2017,3,1,02:00,UTC,1003.4,0,84,-22.6,1.5
2017,3,1,02:10,UTC,1003.5,,84,-22.7,0.5
2017,3,1,02:20,UTC,1003.4,,83,-22.8,0.5
2017,3,1,02:30,UTC,1003.3,,83,-22.9,0.8
2017,3,1,02:40,UTC,1003.3,,83,-22.9,0
2017,3,1,02:50,UTC,1003.2,,83,-23,0.6
2017,3,1,03:00,UTC,1003,0,82,-23,1.5
2017,3,1,03:10,UTC,1003,,82,-23.1,1.7
2017,3,1,03:20,UTC,1002.9,,81,-23.2,0.8
2017,3,1,03:30,UTC,1002.8,,81,-23.3,1
2017,3,1,03:40,UTC,1002.6,,81,-23.3,0
2017,3,1,03:50,UTC,1002.5,,82,-23.5,0
2017,3,1,04:00,UTC,1002.3,0,82,-23.5,0
2017,3,1,04:10,UTC,1002.2,,83,-23.5,0
2017,3,1,04:20,UTC,1002,,82,-23.5,0
2017,3,1,04:30,UTC,1001.9,,82,-23.6,0.8
2017,3,1,04:40,UTC,1001.9,,82,-23.7,0
2017,3,1,04:50,UTC,1001.8,,82,-23.8,0.9
2017,3,1,05:00,UTC,1001.8,0,81,-23.8,0.6
2017,3,1,05:10,UTC,1001.8,,81,-24,0.6
2017,3,1,05:20,UTC,1001.8,,81,-24.1,0.9
2017,3,1,05:30,UTC,1001.9,,80,-24.2,0.9
2017,3,1,05:40,UTC,1001.9,,80,-24.3,0.7
2017,3,1,05:50,UTC,1001.9,,80,-24.4,0
2017,3,1,06:00,UTC,1001.8,0,80,-24.4,0
2017,3,1,06:10,UTC,1001.8,,81,-24.5,0
2017,3,1,06:20,UTC,1001.7,,81,-24.5,0
2017,3,1,06:30,UTC,1001.6,,80,-24.6,0
2017,3,1,06:40,UTC,1001.7,,80,-24.6,0
2017,3,1,06:50,UTC,1001.6,,80,-24.6,0.6
2017,3,1,07:00,UTC,1001.5,0,81,-24.6,0.9
2017,3,1,07:10,UTC,1001.5,,80,-24.6,0
2017,3,1,07:20,UTC,1001.4,,79,-24.7,0
2017,3,1,07:30,UTC,1001.5,,81,-24.6,0.5
2017,3,1,07:40,UTC,1001.4,,80,-24.5,0.5
2017,3,1,07:50,UTC,1001.4,,80,-24.4,0
2017,3,1,08:00,UTC,1001.4,0,80,-24.3,0
2017,3,1,08:10,UTC,1001.3,,80,-24.2,0
2017,3,1,08:20,UTC,1001.2,,81,-24,0
2017,3,1,08:30,UTC,1001.1,,81,-23.8,0
2017,3,1,08:40,UTC,1000.9,,82,-23.5,0
2017,3,1,08:50,UTC,1000.7,,82,-23.2,0
2017,3,1,09:00,UTC,1000.6,0,82,-22.8,0
2017,3,1,09:10,UTC,1000.5,,83,-22.3,0
2017,3,1,09:20,UTC,1000.4,,84,-21.8,0
2017,3,1,09:30,UTC,1000.4,,82,-21.6,0
2017,3,1,09:40,UTC,1000.3,,84,-21.3,0
2017,3,1,09:50,UTC,1000.2,,84,-21,0.9
2017,3,1,10:00,UTC,1000.1,0,84,-20.6,1
2017,3,1,10:10,UTC,1000,,84,-20.3,1.2
2017,3,1,10:20,UTC,999.8,,84,-20.2,1.8
2017,3,1,10:30,UTC,999.6,,84,-20,1.6
2017,3,1,10:40,UTC,999.5,,84,-19.8,1.3
2017,3,1,10:50,UTC,999.4,,85,-19.5,1.1
2017,3,1,11:00,UTC,999.3,0,86,-19,0.6
2017,3,1,11:10,UTC,999.3,,85,-18.9,0.5
2017,3,1,11:20,UTC,999.2,,84,-19,1.1
2017,3,1,11:30,UTC,999.1,,84,-19,1.4
2017,3,1,11:40,UTC,999,,84,-19,1
2017,3,1,11:50,UTC,998.9,,84,-18.9,0.6
2017,3,1,12:00,UTC,998.9,0,84,-18.8,0
2017,3,1,12:10,UTC,998.8,,84,-18.7,0.6
2017,3,1,12:20,UTC,998.6,,84,-18.7,0.8
2017,3,1,12:30,UTC,998.5,,84,-18.6,0.5
2017,3,1,12:40,UTC,998.4,,84,-18.6,0.6
2017,3,1,12:50,UTC,998.4,,84,-18.5,0.6
2017,3,1,13:00,UTC,998.2,0,85,-18.5,0
2017,3,1,13:10,UTC,998.2,,85,-18.4,0
2017,3,1,13:20,UTC,998,,84,-18.4,0
2017,3,1,13:30,UTC,998,,84,-18.5,0
2017,3,1,13:40,UTC,997.9,,84,-18.5,0
2017,3,1,13:50,UTC,997.8,,84,-18.5,0.7
2017,3,1,14:00,UTC,997.8,0,83,-18.8,1.4
2017,3,1,14:10,UTC,997.9,,83,-19,1.3
2017,3,1,14:20,UTC,998,,82,-19.2,1.3
2017,3,1,14:30,UTC,998,,83,-19.4,1.6
2017,3,1,14:40,UTC,997.9,,82,-19.6,1.5
2017,3,1,14:50,UTC,997.9,,82,-19.8,0.5
2017,3,1,15:00,UTC,997.9,0,82,-20,0
2017,3,1,15:10,UTC,997.9,,81,-20.2,0.6
2017,3,1,15:20,UTC,997.9,,82,-20.4,0.6
2017,3,1,15:30,UTC,997.8,,82,-20.4,0
2017,3,1,15:40,UTC,997.8,,82,-20.4,0
2017,3,1,15:50,UTC,997.8,,82,-20.6,0.5
2017,3,1,16:00,UTC,997.8,0,81,-20.8,0.5
2017,3,1,16:10,UTC,997.8,,81,-21,0
2017,3,1,16:20,UTC,997.7,,81,-21.1,0
2017,3,1,16:30,UTC,997.7,,81,-21.3,0.7
2017,3,1,16:40,UTC,997.8,,80,-21.6,0
2017,3,1,16:50,UTC,997.8,,80,-21.8,0
2017,3,1,17:00,UTC,997.7,0,81,-21.8,0.5
2017,3,1,17:10,UTC,997.7,,81,-21.8,0.6
2017,3,1,17:20,UTC,997.7,,81,-21.8,0.5
2017,3,1,17:30,UTC,997.6,,80,-22,0
2017,3,1,17:40,UTC,997.6,,80,-22.4,0
2017,3,1,17:50,UTC,997.6,,80,-22.4,0
2017,3,1,18:00,UTC,997.6,0,79,-22.6,0.5
2017,3,1,18:10,UTC,997.6,,79,-22.8,0.9
2017,3,1,18:20,UTC,997.5,,81,-22.8,0.9
2017,3,1,18:30,UTC,997.5,,80,-22.7,0.8
2017,3,1,18:40,UTC,997.4,,81,-22.8,0.8
2017,3,1,18:50,UTC,997.3,,81,-22.7,1
2017,3,1,19:00,UTC,997.3,0,79,-23,0.7
2017,3,1,19:10,UTC,997.3,,81,-22.9,0.5
2017,3,1,19:20,UTC,997.3,,81,-22.8,0.6
2017,3,1,19:30,UTC,997.2,,82,-22.6,0
2017,3,1,19:40,UTC,997.2,,83,-22.4,0
2017,3,1,19:50,UTC,997.1,,83,-22.1,0.6
2017,3,1,20:00,UTC,997.1,0,84,-21.8,0.6
2017,3,1,20:10,UTC,997.1,,84,-21.7,0.6
2017,3,1,20:20,UTC,997.1,,84,-21.5,1.4
2017,3,1,20:30,UTC,997.1,,83,-21.4,2.3
2017,3,1,20:40,UTC,997,,84,-21.3,2.4
2017,3,1,20:50,UTC,997,,84,-21.1,1.8
2017,3,1,21:00,UTC,997.1,0,85,-20.8,1.4
2017,3,1,21:10,UTC,997.1,,85,-20.4,1.7
2017,3,1,21:20,UTC,997,,86,-20.1,1.6
2017,3,1,21:30,UTC,997,,86,-19.7,2.3
2017,3,1,21:40,UTC,996.9,,86,-19.6,2.2
2017,3,1,21:50,UTC,997,,86,-19.4,1.7
2017,3,1,22:00,UTC,996.9,0,86,-19.3,1.6
2017,3,1,22:10,UTC,996.9,,86,-19.1,1.6
2017,3,1,22:20,UTC,996.8,,86,-19,1.9
2017,3,1,22:30,UTC,996.8,,86,-18.7,1.9
2017,3,1,22:40,UTC,996.7,,87,-18.4,1.9
2017,3,1,22:50,UTC,996.7,,86,-18.3,1.9
2017,3,1,23:00,UTC,996.9,0,85,-18.5,1.7
2017,3,1,23:10,UTC,996.9,,83,-18.8,0.7
2017,3,1,23:20,UTC,997,,82,-19.3,0.7
2017,3,1,23:30,UTC,996.9,,83,-19.4,1
2017,3,1,23:40,UTC,996.9,,83,-19.5,1
2017,3,1,23:50,UTC,996.8,,82,-19.7,1.4
2017,3,2,00:00,UTC,996.8,0,82,-20,1.4
2017,3,2,00:10,UTC,996.8,,82,-20.2,1.3
2017,3,2,00:20,UTC,996.8,,83,-20.2,0.9
2017,3,2,00:30,UTC,996.8,,82,-20.3,1.1
2017,3,2,00:40,UTC,996.7,,82,-20.6,0.9
2017,3,2,00:50,UTC,996.8,,82,-20.8,1.4
2017,3,2,01:00,UTC,996.8,0,82,-20.8,1.3
2017,3,2,01:10,UTC,996.7,,83,-20.8,1.3
2017,3,2,01:20,UTC,996.7,,82,-20.8,1.1
2017,3,2,01:30,UTC,996.7,,82,-20.8,0.7
2017,3,2,01:40,UTC,996.7,,82,-21,1.6
2017,3,2,01:50,UTC,996.6,,83,-21,1.7
2017,3,2,02:00,UTC,996.6,0,83,-20.9,2.4
2017,3,2,02:10,UTC,996.5,,83,-20.8,1.5
2017,3,2,02:20,UTC,996.4,,84,-20.5,1.6
2017,3,2,02:30,UTC,996.4,,85,-20.3,2.1
2017,3,2,02:40,UTC,996.3,,86,-19.9,1.2
2017,3,2,02:50,UTC,996.2,,85,-19.7,2.1
2017,3,2,03:00,UTC,996.2,0,85,-19.6,1.6
2017,3,2,03:10,UTC,996.2,,84,-19.6,0.9
2017,3,2,03:20,UTC,996.2,,85,-19.4,1.5
2017,3,2,03:30,UTC,996.2,,85,-19.2,1.7
2017,3,2,03:40,UTC,996.1,,86,-19,1.8
2017,3,2,03:50,UTC,996.1,,86,-18.7,2.1
2017,3,2,04:00,UTC,996.1,0,86,-18.6,1.7
2017,3,2,04:10,UTC,996,,86,-18.6,1.6
2017,3,2,04:20,UTC,996.1,,86,-18.5,1.8
2017,3,2,04:30,UTC,996,,86,-18.4,1.7
2017,3,2,04:40,UTC,996,,85,-18.4,1.3
2017,3,2,04:50,UTC,996,,85,-18.5,1.5
2017,3,2,05:00,UTC,996.1,0,84,-18.7,1.7
2017,3,2,05:10,UTC,996.1,,84,-18.8,1.7
2017,3,2,05:20,UTC,996,,84,-18.9,2.1
2017,3,2,05:30,UTC,995.9,,84,-18.9,1.3
2017,3,2,05:40,UTC,995.9,,84,-19,2.1
2017,3,2,05:50,UTC,995.9,,84,-19.1,1.9
2017,3,2,06:00,UTC,995.9,0,84,-19,2.2
2017,3,2,06:10,UTC,995.9,,84,-19.1,2
2017,3,2,06:20,UTC,995.9,,85,-19,1.9
2017,3,2,06:30,UTC,995.9,,85,-18.9,1.8
2017,3,2,06:40,UTC,995.9,,86,-18.6,1.3
2017,3,2,06:50,UTC,995.8,,86,-18.2,0.9
2017,3,2,07:00,UTC,995.7,0,86,-17.8,1.3
2017,3,2,07:10,UTC,995.8,,87,-17.4,1.4
2017,3,2,07:20,UTC,995.8,,85,-17.4,1.6
2017,3,2,07:30,UTC,995.8,,85,-17.4,1.3
2017,3,2,07:40,UTC,995.8,,85,-17.4,0.7
2017,3,2,07:50,UTC,995.7,,86,-17.1,0.9
2017,3,2,08:00,UTC,995.8,0,85,-17.1,0.5
2017,3,2,08:10,UTC,995.9,,84,-17.3,1.1
2017,3,2,08:20,UTC,995.9,,85,-17.1,1.8
2017,3,2,08:30,UTC,995.8,,86,-16.8,1.2
2017,3,2,08:40,UTC,995.7,,86,-16.5,0
2017,3,2,08:50,UTC,995.7,,87,-16.3,0
2017,3,2,09:00,UTC,995.6,0,86,-16.1,0.6
2017,3,2,09:10,UTC,995.7,,86,-15.6,0
2017,3,2,09:20,UTC,995.6,,89,-14.9,0
2017,3,2,09:30,UTC,995.6,,88,-14.8,0
2017,3,2,09:40,UTC,995.6,,87,-14.3,0.7
2017,3,2,09:50,UTC,995.6,,87,-14.4,0
2017,3,2,10:00,UTC,995.5,0,88,-14,0.7
2017,3,2,10:10,UTC,995.5,,88,-13.5,1.4
2017,3,2,10:20,UTC,995.4,,89,-12.9,1
2017,3,2,10:30,UTC,995.4,,88,-13,0
2017,3,2,10:40,UTC,995.3,,88,-12.5,2.1
2017,3,2,10:50,UTC,995.2,,88,-12,1.6
2017,3,2,11:00,UTC,995.1,0,87,-11.7,1
2017,3,2,11:10,UTC,995,,88,-10.9,1.1
2017,3,2,11:20,UTC,995,,88,-10.8,0.5
2017,3,2,11:30,UTC,994.9,,88,-10.4,0.7
2017,3,2,11:40,UTC,994.9,,87,-10.5,0
2017,3,2,11:50,UTC,994.8,,88,-10.3,0.9
2017,3,2,12:00,UTC,994.7,0,87,-10,1.7
2017,3,2,12:10,UTC,994.6,,88,-9.8,1.9
2017,3,2,12:20,UTC,994.5,,89,-9.6,1.5
2017,3,2,12:30,UTC,994.4,,90,-9.5,0.9
2017,3,2,12:40,UTC,994.4,,90,-9.1,1.6
2017,3,2,12:50,UTC,994.3,,90,-9.1,0.7
2017,3,2,13:00,UTC,994.2,0,90,-8.9,0.5
2017,3,2,13:10,UTC,994.1,,91,-8.8,0.5
2017,3,2,13:20,UTC,994.1,,90,-8.8,1.2
2017,3,2,13:30,UTC,994.1,,90,-8.8,1.7
2017,3,2,13:40,UTC,994.2,,90,-8.8,1.1
2017,3,2,13:50,UTC,994.2,,90,-8.8,1.2
2017,3,2,14:00,UTC,994.1,0,89,-8.9,1.1
2017,3,2,14:10,UTC,994.1,,90,-9,0
2017,3,2,14:20,UTC,994.1,,90,-9.1,0.9
2017,3,2,14:30,UTC,994.1,,90,-9.1,1.4
2017,3,2,14:40,UTC,994.1,,92,-9,1.1
2017,3,2,14:50,UTC,994.2,,90,-9.2,0.6
2017,3,2,15:00,UTC,994.3,0,88,-9.9,1.3
2017,3,2,15:10,UTC,994.3,,92,-9.6,1.6
2017,3,2,15:20,UTC,994.3,,92,-9.6,1.1
2017,3,2,15:30,UTC,994.3,,90,-10,1.1
2017,3,2,15:40,UTC,994.3,,91,-10.1,2.2
2017,3,2,15:50,UTC,994.3,,88,-10.9,3
2017,3,2,16:00,UTC,994.4,0,90,-11.2,3.3
2017,3,2,16:10,UTC,994.4,,89,-11.5,2.5
2017,3,2,16:20,UTC,994.4,,89,-11.8,2.4
2017,3,2,16:30,UTC,994.3,,90,-11.8,2.4
2017,3,2,16:40,UTC,994.3,,90,-11.9,2
2017,3,2,16:50,UTC,994.3,,92,-11.6,3.3
2017,3,2,17:00,UTC,994.3,0,91,-11.7,2
2017,3,2,17:10,UTC,994.3,,90,-11.8,3.3
2017,3,2,17:20,UTC,994.2,,90,-11.8,3
2017,3,2,17:30,UTC,994.2,,92,-11.6,2.7
2017,3,2,17:40,UTC,994.1,,93,-11.2,3.4
2017,3,2,17:50,UTC,994.1,,91,-11.5,2.4
2017,3,2,18:00,UTC,994,0,92,-11.3,3.1
2017,3,2,18:10,UTC,994,,90,-11.7,2.8
2017,3,2,18:20,UTC,994.1,,89,-12.1,3
2017,3,2,18:30,UTC,994.2,,89,-12.4,2.1
2017,3,2,18:40,UTC,994.1,,90,-12.4,1.5
2017,3,2,18:50,UTC,994.2,,88,-12.8,2.5
2017,3,2,19:00,UTC,994.2,0,90,-12.7,2.7
2017,3,2,19:10,UTC,994.2,,89,-12.9,2
2017,3,2,19:20,UTC,994.2,,89,-13.1,0.6
2017,3,2,19:30,UTC,994.2,,88,-13.4,2
2017,3,2,19:40,UTC,994.3,,91,-13.3,2.6
2017,3,2,19:50,UTC,994.4,,90,-13.4,2
2017,3,2,20:00,UTC,994.3,0,91,-13,1.9
2017,3,2,20:10,UTC,994.4,,91,-12.9,2
2017,3,2,20:20,UTC,994.6,,89,-13.2,2
2017,3,2,20:30,UTC,994.6,,90,-13.2,0.9
2017,3,2,20:40,UTC,994.6,,91,-12.9,1.1
2017,3,2,20:50,UTC,994.6,,91,-12.8,0.8
2017,3,2,21:00,UTC,994.7,0,87,-13.4,1.8
2017,3,2,21:10,UTC,994.8,,92,-13,1.9
2017,3,2,21:20,UTC,994.8,,92,-12.7,2
2017,3,2,21:30,UTC,994.9,,88,-13.8,1.2
2017,3,2,21:40,UTC,995,,88,-13.9,0.9
2017,3,2,21:50,UTC,995.1,,91,-13.8,0.8
2017,3,2,22:00,UTC,995.2,0,90,-13.6,0.6
2017,3,2,22:10,UTC,995.1,,90,-13.6,1
2017,3,2,22:20,UTC,995.2,,92,-13.2,2.3
2017,3,2,22:30,UTC,995.1,,89,-13.7,2.5
2017,3,2,22:40,UTC,995.1,,91,-13.5,2.4
2017,3,2,22:50,UTC,995.1,,87,-14.3,1.9
2017,3,2,23:00,UTC,995.2,0,89,-14.4,0.9
2017,3,2,23:10,UTC,995.2,,91,-14,0.7
2017,3,2,23:20,UTC,995.2,,88,-14.5,2.3
2017,3,2,23:30,UTC,995.3,,87,-15.1,1.8
2017,3,2,23:40,UTC,995.3,,87,-15.4,2.3
2017,3,2,23:50,UTC,995.4,,88,-15.3,2.4
2017,3,3,00:00,UTC,995.4,0,89,-15.4,2.6
2017,3,3,00:10,UTC,995.4,,89,-15.2,1.2
2017,3,3,00:20,UTC,995.4,,89,-15.3,2
2017,3,3,00:30,UTC,995.4,,87,-15.4,2
2017,3,3,00:40,UTC,995.4,,87,-15.7,1.2
2017,3,3,00:50,UTC,995.4,,88,-15.6,0.9
2017,3,3,01:00,UTC,995.4,0,87,-15.8,0.7
2017,3,3,01:10,UTC,995.5,,86,-15.9,0.8
2017,3,3,01:20,UTC,995.5,,87,-16,1.1
2017,3,3,01:30,UTC,995.7,,88,-15.9,0.9
2017,3,3,01:40,UTC,995.7,,85,-16.2,1.8
2017,3,3,01:50,UTC,995.7,,88,-16.2,1.9
2017,3,3,02:00,UTC,995.7,0,93,-14.8,2.8
2017,3,3,02:10,UTC,995.7,,95,-13.3,2.8
2017,3,3,02:20,UTC,995.6,,96,-12.4,3.3
2017,3,3,02:30,UTC,995.6,,97,-11.2,3.4
2017,3,3,02:40,UTC,995.5,,97,-10.1,2.9
2017,3,3,02:50,UTC,995.5,,98,-8.8,2.4
2017,3,3,03:00,UTC,995.4,0.3,98,-7.8,1.8
2017,3,3,03:10,UTC,995.4,,98,-7.3,1.5
2017,3,3,03:20,UTC,995.5,,98,-6.9,2.3
2017,3,3,03:30,UTC,995.5,,97,-6.5,2.9
2017,3,3,03:40,UTC,995.5,,97,-6.5,3
2017,3,3,03:50,UTC,995.5,,96,-6.4,2.9
2017,3,3,04:00,UTC,995.4,0.3,97,-6,3.2
2017,3,3,04:10,UTC,995.5,,97,-5.8,2.8
2017,3,3,04:20,UTC,995.6,,96,-5.7,1.9
2017,3,3,04:30,UTC,995.6,,96,-5.7,2.7
2017,3,3,04:40,UTC,995.7,,96,-5.9,3.7
2017,3,3,04:50,UTC,995.7,,96,-6,4.3
2017,3,3,05:00,UTC,995.6,0,96,-5.8,4.5
2017,3,3,05:10,UTC,995.6,,97,-5.4,4.6
2017,3,3,05:20,UTC,995.5,,97,-5.3,4.2
2017,3,3,05:30,UTC,995.5,,96,-5.3,4.6
2017,3,3,05:40,UTC,995.5,,96,-5.3,5.3
2017,3,3,05:50,UTC,995.7,,96,-5,5
2017,3,3,06:00,UTC,995.6,0.3,97,-4.7,5.7
2017,3,3,06:10,UTC,995.7,,96,-4.7,5.6
2017,3,3,06:20,UTC,995.7,,96,-4.6,5.7
2017,3,3,06:30,UTC,995.8,,96,-4.2,5.9
2017,3,3,06:40,UTC,995.8,,96,-4.1,5.1
2017,3,3,06:50,UTC,996,,96,-4.2,5.5
2017,3,3,07:00,UTC,996.1,0.3,97,-3.8,6.4
2017,3,3,07:10,UTC,996.1,,96,-3.4,7
2017,3,3,07:20,UTC,996.3,,97,-3.2,7.2
2017,3,3,07:30,UTC,996.4,,96,-3.1,6.6
2017,3,3,07:40,UTC,996.5,,96,-3.1,6.7
2017,3,3,07:50,UTC,996.6,,96,-3.1,5.3
2017,3,3,08:00,UTC,996.6,0.5,96,-3.2,4.5
2017,3,3,08:10,UTC,996.6,,96,-3.1,4.2
2017,3,3,08:20,UTC,996.7,,95,-3,3.8
2017,3,3,08:30,UTC,996.9,,95,-2.7,3.5
2017,3,3,08:40,UTC,997,,94,-2.6,4.5
2017,3,3,08:50,UTC,997.1,,94,-2.7,5.4
2017,3,3,09:00,UTC,997.2,0,95,-2.7,4.9
2017,3,3,09:10,UTC,997.2,,94,-2.5,5.5
2017,3,3,09:20,UTC,997.3,,94,-2.5,6.1
2017,3,3,09:30,UTC,997.4,,94,-2.5,6.7
2017,3,3,09:40,UTC,997.5,,93,-2.7,5.8
2017,3,3,09:50,UTC,997.6,,93,-2.7,5.7
2017,3,3,10:00,UTC,997.8,0.1,93,-2.6,4.2
2017,3,3,10:10,UTC,997.9,,93,-2.4,4
2017,3,3,10:20,UTC,997.9,,91,-2.2,4.8
2017,3,3,10:30,UTC,998,,91,-2.1,5
2017,3,3,10:40,UTC,998,,91,-2,5.1
2017,3,3,10:50,UTC,998.2,,89,-2.2,5.1
2017,3,3,11:00,UTC,998.3,0,89,-2.1,4.4
2017,3,3,11:10,UTC,998.4,,88,-1.9,5.5
2017,3,3,11:20,UTC,998.6,,87,-1.9,5.7
2017,3,3,11:30,UTC,998.7,,88,-2.1,4.5
2017,3,3,11:40,UTC,998.8,,88,-2.1,4.7
2017,3,3,11:50,UTC,998.8,,87,-2.2,4.7
2017,3,3,12:00,UTC,999,0,87,-2.3,4.6
2017,3,3,12:10,UTC,999.2,,88,-2.1,5
2017,3,3,12:20,UTC,999.4,,88,-1.9,4.8
2017,3,3,12:30,UTC,999.5,,88,-1.9,3.9
2017,3,3,12:40,UTC,999.5,,87,-1.9,4.1
2017,3,3,12:50,UTC,999.6,,88,-2,4.1
2017,3,3,13:00,UTC,999.7,0,87,-2,3.9
2017,3,3,13:10,UTC,999.9,,87,-2.1,4.5
2017,3,3,13:20,UTC,1000,,86,-2.3,4.4
2017,3,3,13:30,UTC,1000.1,,85,-2.3,4.7
2017,3,3,13:40,UTC,1000.3,,86,-2.3,4.6
2017,3,3,13:50,UTC,1000.5,,86,-2.3,3.9
2017,3,3,14:00,UTC,1000.6,0,86,-2.3,3.2
2017,3,3,14:10,UTC,1000.8,,85,-2.5,5.4
2017,3,3,14:20,UTC,1000.9,,85,-2.7,6
2017,3,3,14:30,UTC,1001,,85,-2.8,5.8
2017,3,3,14:40,UTC,1001.2,,85,-3,5.1
2017,3,3,14:50,UTC,1001.4,,85,-3.1,4.6
2017,3,3,15:00,UTC,1001.6,0,86,-3.3,4.6
2017,3,3,15:10,UTC,1001.7,,85,-3.4,4.1
2017,3,3,15:20,UTC,1001.9,,86,-3.6,2.9
2017,3,3,15:30,UTC,1002.1,,86,-3.9,3.8
2017,3,3,15:40,UTC,1002.3,,86,-4.1,3.6
2017,3,3,15:50,UTC,1002.4,,86,-4.3,2.7
